title,current price,full day fee,fluctuation rate,face value,market cap,number of listed shares,foreigner ratio,trading volume,PER,ROE
ACE 미국나스닥100채권혼합액티브,"9,985",45,+0.45%,0,800,80,0.00,"1,523",N/A,N/A
KB 인버스 2X 금 선물 ETN(H),"15,970",175,+1.11%,0,500,80,0.00,754,N/A,N/A
KB 레버리지 FANG 플러스 ETN(H),"15,950",75,-0.47%,0,500,80,0.00,17,N/A,N/A
ACE 미국S&P500채권혼합액티브,"9,965",50,+0.50%,0,800,80,0.00,"2,092",N/A,N/A
남선알미우,"25,850",0,0.00%,500,308,80,0.24,"3,221",108.61,N/A
TIMEFOLIO 미국나스닥100액티브,"10,745",80,+0.75%,0,740,80,0.00,202,N/A,N/A
ACE 밸류대형,"8,825",10,-0.11%,0,900,79,0.00,125,N/A,N/A
VITA 밸류알파액티브,"10,585",50,+0.47%,0,750,79,0.00,"29,541",N/A,N/A
TIGER 은행,"6,505",20,-0.31%,0,"1,220",79,0.00,"9,262",N/A,N/A
메리츠 STAR 50 ETN,"7,930",0,0.00%,0,"1,000",79,0.00,0,N/A,N/A
KOSEF 독일DAX,"10,565",15,-0.14%,0,750,79,0.00,109,N/A,N/A
ARIRANG Apple채권혼합Fn,"10,550",55,+0.52%,0,750,79,0.00,"3,910",N/A,N/A
신한 인버스 다우존스지수 선물 ETN(H),"3,945",0,0.00%,0,"2,000",79,0.00,364,N/A,N/A
KOSEF 200선물레버리지,"14,880",65,-0.43%,0,530,79,0.29,"6,273",N/A,N/A
KB 인버스 KOSPI 200 선물 ETN,"11,260",25,-0.22%,0,700,79,0.00,2,N/A,N/A
KB 레버리지 구리 선물 ETN(H),"15,710",90,-0.57%,0,500,79,0.00,66,N/A,N/A
KODEX MSCI밸류,"11,205",0,0.00%,0,700,78,0.00,0,N/A,N/A
메리츠 국채30년 ETN,"7,835",40,-0.51%,0,"1,000",78,0.00,345,N/A,N/A
TIGER 의료기기,"15,610",90,-0.57%,0,500,78,0.00,893,N/A,N/A
TRUE 베트남 VN30 선물 ETN(H),"7,785",5,+0.06%,0,"1,000",78,0.00,101,N/A,N/A
ARIRANG KS로우사이즈가중TR,"15,560",65,-0.42%,0,500,78,0.00,432,N/A,N/A
ACE 스마트밸류,"12,935",25,-0.19%,0,600,78,0.00,11,N/A,N/A
TIGER KTOP30,"9,130",15,-0.16%,0,850,78,0.00,199,N/A,N/A
HANARO Fn조선해운,"9,700",40,+0.41%,0,800,78,0.00,"29,149",N/A,N/A
UNICORN R&D 액티브,"11,070",45,-0.40%,0,700,77,0.00,1,N/A,N/A
TIGER 미국S&P500선물인버스(H),"3,870",10,-0.26%,0,"2,000",77,0.00,"6,683",N/A,N/A
삼성 알루미늄 선물 ETN,"7,730",20,+0.26%,0,"1,000",77,0.00,230,N/A,N/A
KBSTAR KRX300미국달러선물혼합,"15,445",75,+0.49%,0,500,77,0.00,39,N/A,N/A
HANARO Fn K-메타버스MZ,"7,710",75,-0.96%,0,"1,000",77,0.00,"3,423",N/A,N/A
신한 인버스 2X 은 선물 ETN(H),"1,540",45,+3.01%,0,"5,000",77,0.00,"56,615",N/A,N/A
TIMEFOLIO 미국S&P500액티브,"10,675",35,+0.33%,0,720,77,0.00,15,N/A,N/A
SOL 한국형글로벌전기차&2차전지액티브,"10,380",50,+0.48%,0,740,77,0.00,"4,976",N/A,N/A
KOSEF 차이나A50커넥트레버리지MSCI(합성H),"10,240",0,0.00%,0,750,77,0.01,0,N/A,N/A
ACE 코스닥(합성),"12,780",0,0.00%,0,600,77,0.00,0,N/A,N/A
삼성 인버스 2X 금 선물 ETN(H),"7,660",105,+1.39%,0,"1,000",77,0.00,"21,068",N/A,N/A
KBSTAR 유로스탁스50(H),"11,785",0,0.00%,0,650,77,0.00,"6,338",N/A,N/A
KBSTAR 주식혼합,"38,265",50,+0.13%,0,200,77,0.00,4,N/A,N/A
대신 S&P WTI원유 선물 ETN,"7,650",80,-1.03%,0,"1,000",76,0.00,62,N/A,N/A
SOL KRX기후변화솔루션,"12,740",100,+0.79%,0,600,76,0.00,893,N/A,N/A
마이다스 200커버드콜5%OTM,"12,730",75,-0.59%,0,600,76,0.00,28,N/A,N/A
KOSEF 코스닥150선물레버리지,"5,615",60,-1.06%,0,"1,360",76,0.02,"7,741",N/A,N/A
ACE 중국과창판STAR50,"8,480",90,-1.05%,0,900,76,0.00,"2,164",N/A,N/A
KODEX TDF2040액티브,"10,895",15,+0.14%,0,700,76,0.00,960,N/A,N/A
KBSTAR KRX기후변화솔루션,"12,665",115,+0.92%,0,600,76,0.00,315,N/A,N/A
코리아써키트2우B,"9,660",20,-0.21%,500,784,76,2.34,"8,739",3.85,N/A
ACE 스마트퀄리티,"15,100",130,-0.85%,0,500,76,0.00,18,N/A,N/A
TIGER 코스피중형주,"15,050",25,-0.17%,0,500,75,0.00,76,N/A,N/A
TIGER 로우볼,"11,735",55,+0.47%,0,640,75,0.00,58,N/A,N/A
KODEX Fn멀티팩터,"12,465",25,-0.20%,0,600,75,0.00,"11,582",N/A,N/A
KBSTAR 미국장기국채선물(H),"9,330",95,-1.01%,0,800,75,0.00,"12,645",N/A,N/A
태영건설우,"5,730",40,-0.69%,500,"1,302",75,0.96,"1,743",3.67,N/A
히어로즈 TDF2040액티브,"10,650",55,+0.52%,0,700,75,0.00,4,N/A,N/A
KODEX 200 중소형,"12,415",30,-0.24%,0,600,74,0.00,"29,650",N/A,N/A
TIGER 코스닥150IT,"15,400",100,-0.65%,0,480,74,0.00,"1,386",N/A,N/A
KBSTAR 200에너지화학,"11,535",100,-0.86%,0,640,74,0.00,"253,033",N/A,N/A
HANARO Fn K-푸드,"9,805",30,+0.31%,0,750,74,0.00,705,N/A,N/A
QV US 500 ETN(H),"10,480",0,0.00%,0,700,73,0.00,0,N/A,N/A
KOSEF 차이나내수소비TOP CSI,"9,770",50,+0.51%,0,750,73,0.00,"206,681",N/A,N/A
히어로즈 TDF2030액티브,"10,440",5,+0.05%,0,700,73,0.00,2,N/A,N/A
ACE 스마트로우볼,"14,605",45,-0.31%,0,500,73,0.00,70,N/A,N/A
KBSTAR 미국장기국채선물레버리지(합성 H),"7,685",145,-1.85%,0,950,73,0.00,"22,036",N/A,N/A
KB 인버스 2X KOSPI 200 선물 ETN,"14,565",110,+0.76%,0,500,73,0.00,"2,689",N/A,N/A
HANARO 미국S&P500,"10,375",55,+0.53%,0,700,73,0.00,16,N/A,N/A
TIGER MSCI KOREA ESG유니버설,"10,080",5,-0.05%,0,720,73,0.00,5,N/A,N/A
TIGER 경기방어채권혼합,"9,035",40,-0.44%,0,800,72,0.00,686,N/A,N/A
KBSTAR 차이나항셍테크,"6,020",0,0.00%,0,"1,200",72,1.29,"4,466",N/A,N/A
마이티 코스피100,"25,785",240,-0.92%,0,280,72,0.00,2,N/A,N/A
KOSEF 차이나A50커넥트MSCI,"9,595",110,+1.16%,0,750,72,0.00,24,N/A,N/A
ACE 베트남VN30선물블룸버그레버리지(H),"8,970",55,-0.61%,0,800,72,0.00,"3,044",N/A,N/A
KODEX TSE일본리츠(H),"11,955",70,+0.59%,0,600,72,0.00,249,N/A,N/A
KODEX 한중반도체(합성),"11,950",115,-0.95%,0,600,72,0.00,114,N/A,N/A
신한 레버리지 10년 국채선물 ETN,"10,235",65,-0.63%,0,700,72,0.00,1,N/A,N/A
HANARO Fn친환경에너지,"10,230",50,+0.49%,0,700,72,0.00,"35,492",N/A,N/A
ACE 스마트모멘텀,"14,290",20,-0.14%,0,500,71,0.00,11,N/A,N/A
KBSTAR 국채30년레버리지KAP(합성),"20,230",70,-0.34%,0,350,71,0.00,"25,734",N/A,N/A
동부건설우,"31,300",150,-0.48%,"5,000",226,71,18.57,"1,887",18.02,N/A
KBSTAR 글로벌농업경제MV,"10,070",105,+1.05%,0,700,70,0.00,"1,173",N/A,N/A
KBSTAR V&S셀렉트밸류,"14,070",60,+0.43%,0,500,70,0.00,5,N/A,N/A
대신 천연가스 선물 ETN(H),"7,025",245,+3.61%,0,"1,000",70,0.00,"15,843",N/A,N/A
파워 고배당저변동성,"29,230",20,-0.07%,0,240,70,0.00,196,N/A,N/A
메리츠 레버리지 미국채10년 ETN(H),"7,010",90,-1.27%,0,"1,000",70,0.00,"27,946",N/A,N/A
KODEX 미국채울트라30년선물인버스(H),"9,990",130,+1.32%,0,700,70,0.00,"2,122",N/A,N/A
KODEX MSCI모멘텀,"11,625",0,0.00%,0,600,70,0.00,10,N/A,N/A
KB KOSDAQ 150 선물 ETN,"9,945",0,0.00%,0,700,70,0.00,2,N/A,N/A
KBSTAR 200IT,"13,920",5,+0.04%,0,500,70,0.00,119,N/A,N/A
HANARO KRX기후변화솔루션,"12,640",75,+0.60%,0,550,70,0.00,584,N/A,N/A
대원전선우,"2,650",35,-1.30%,500,"2,621",69,0.81,"5,119",147.22,N/A
신한 인버스 2X 10년 국채선물 ETN,"9,900",0,0.00%,0,700,69,0.00,0,N/A,N/A
KB 인버스 2X 은 선물 ETN(H),"13,855",400,+2.97%,0,500,69,0.00,"1,676",N/A,N/A
KBSTAR 200건설,"13,770",120,-0.86%,0,500,69,0.00,"2,020",N/A,N/A
KBSTAR 글로벌데이터센터리츠나스닥(합성),"10,555",255,+2.48%,0,650,69,0.00,252,N/A,N/A
WOORI AI ESG액티브,"8,485",35,-0.41%,0,800,68,0.00,124,N/A,N/A
KBSTAR 수출주,"11,310",50,-0.44%,0,600,68,0.00,"1,642",N/A,N/A
HANARO 글로벌신재생에너지MSCI(합성),"9,690",95,+0.99%,0,700,68,0.00,19,N/A,N/A
KOSEF 차이나A50커넥트인버스MSCI(합성 H),"9,030",95,-1.04%,0,750,68,0.00,56,N/A,N/A
ARIRANG 코스피,"27,005",130,-0.48%,0,250,68,0.00,615,N/A,N/A
KODEX 경기소비재,"9,640",50,+0.52%,0,700,67,0.00,"1,672",N/A,N/A
TIGER 200커뮤니케이션서비스,"18,735",215,-1.13%,0,360,67,0.00,253,N/A,N/A
ARIRANG KS밸류가중TR,"14,935",40,-0.27%,0,450,67,0.00,413,N/A,N/A
한양증권우,"12,780",80,-0.62%,"5,000",525,67,0.19,620,7.05,N/A
HANARO 농업융복합산업,"12,150",65,+0.54%,0,550,67,0.00,404,N/A,N/A
ACE 미국스팩&IPO INDXX,"5,560",65,+1.18%,0,"1,200",67,0.00,239,N/A,N/A
KB 레버리지 KRX 리츠 TOP 10 ETN,"6,650",25,-0.37%,0,"1,000",66,0.00,872,N/A,N/A
TRUE 인버스 2X HSCEI ETN(H),"6,635",40,+0.61%,0,"1,000",66,0.00,"8,734",N/A,N/A
KODEX 국채선물10년인버스,"52,635",135,+0.26%,0,126,66,0.00,58,N/A,N/A
KBSTAR 5대그룹주,"6,590",35,+0.53%,0,"1,000",66,0.00,"25,994",N/A,N/A
삼성 HSCEI ETN(H),"6,560",35,+0.54%,0,"1,000",66,0.00,10,N/A,N/A
HANARO 원자력iSelect,"10,890",330,-2.94%,0,600,65,0.00,"36,738",N/A,N/A
노루페인트우,"14,100",320,-2.22%,500,463,65,0.54,"2,193",25.00,N/A
ACE Fn성장소비주도주,"6,510",40,+0.62%,0,"1,000",65,0.00,22,N/A,N/A
크라운해태홀딩스우,"10,770",90,+0.84%,500,601,65,1.46,211,19.91,N/A
HANARO 고배당,"11,715",105,-0.89%,0,550,64,0.00,710,N/A,N/A
ARIRANG 심천차이넥스트(합성),"10,725",50,+0.47%,0,600,64,0.00,36,N/A,N/A
SOL KEDI메가테크액티브,"12,845",55,-0.43%,0,500,64,0.00,"21,213",N/A,N/A
ACE 스마트하이베타,"12,805",115,-0.89%,0,500,64,0.00,17,N/A,N/A
현대비앤지스틸우,"58,200","2,200",+3.93%,"5,000",110,64,0.55,"2,181",33.94,N/A
TIGER 차이나항셍25,"14,205",30,+0.21%,0,450,64,0.00,"1,785",N/A,N/A
신한 인버스 2X S&P500 선물 ETN,"3,195",5,+0.16%,0,"2,000",64,0.00,"6,240",N/A,N/A
TIGER 200 산업재,"6,640",5,-0.08%,0,960,64,0.00,370,N/A,N/A
KOSEF 릭소글로벌디지털경제MSCI,"7,935",55,+0.70%,0,800,63,0.00,2,N/A,N/A
KB 인버스 KOSDAQ150 선물 ETN,"9,060",70,+0.78%,0,700,63,0.00,500,N/A,N/A
히어로즈 글로벌리츠이지스액티브,"9,055",235,+2.66%,0,700,63,0.00,932,N/A,N/A
금강공업우,"10,740",60,-0.56%,"1,000",590,63,1.08,"1,207",6.31,N/A
깨끗한나라우,"17,270",330,-1.87%,"1,000",366,63,3.57,737,-224.29,N/A
미래에셋 S&P 2X 천연가스 선물 ETN(H),"1,405",75,+5.64%,0,"4,500",63,0.00,"304,103",N/A,N/A
KODEX 국채선물3년인버스,"52,385",0,0.00%,0,120,63,0.00,0,N/A,N/A
ACE 일본TOPIX인버스(합성 H),"3,690",15,-0.40%,0,"1,700",63,0.00,"1,673",N/A,N/A
HANARO Fn5G산업,"11,390",220,-1.89%,0,550,63,0.00,"1,006",N/A,N/A
HANARO KRX300,"15,630",5,+0.03%,0,400,63,0.00,47,N/A,N/A
SK네트웍스우,"54,700",100,-0.18%,"2,500",114,62,0.31,"1,208",157.18,N/A
TIGER 모멘텀,"23,820",105,-0.44%,0,260,62,0.00,37,N/A,N/A
KBSTAR 200산업재,"12,385",50,+0.41%,0,500,62,0.00,14,N/A,N/A
ARIRANG KS모멘텀가중TR,"13,625",45,-0.33%,0,450,61,0.00,409,N/A,N/A
ARIRANG KS로우볼가중TR,"12,260",45,-0.37%,0,500,61,0.00,409,N/A,N/A
금호건설우,"20,900","1,100",-5.00%,"5,000",292,61,0.00,"2,317",36.67,N/A
ARIRANG K-유니콘투자기업액티브,"10,155",90,-0.88%,0,600,61,0.00,81,N/A,N/A
ARIRANG 글로벌MSCI(합성 H),"15,610",10,+0.06%,0,390,61,0.00,39,N/A,N/A
KBSTAR 200커뮤니케이션서비스,"11,705",80,-0.68%,0,520,61,0.00,132,N/A,N/A
대신 인버스 철광석 선물 ETN(H) B,"6,085",85,-1.38%,0,"1,000",61,0.00,"10,743",N/A,N/A
KB KOSPI 200 선물 ETN,"8,645",30,+0.35%,0,700,61,0.00,2,N/A,N/A
KBSTAR 200고배당커버드콜ATM,"7,525",5,-0.07%,0,800,60,0.00,"2,133",N/A,N/A
TIGER 200커버드콜5%OTM,"12,040",35,-0.29%,0,500,60,0.00,112,N/A,N/A
KODEX 차이나메타버스액티브,"9,975",135,-1.34%,0,600,60,11.51,"2,180",N/A,N/A
하이트진로홀딩스우,"12,660",510,-3.87%,"5,000",471,60,0.67,"7,659",9.95,N/A
TIGER 200 경기소비재,"15,625",120,-0.76%,0,380,59,0.00,"1,636",N/A,N/A
메리츠 천연가스 선물 ETN(H),"2,960",90,+3.14%,0,"2,000",59,0.00,"170,586",N/A,N/A
WOORI 200,"33,690",155,-0.46%,0,175,59,0.00,63,N/A,N/A
ARIRANG 신흥국MSCI인버스(합성 H),"11,315",0,0.00%,0,520,59,0.00,0,N/A,N/A
KOSEF SK그룹대표주,"10,625",115,-1.07%,0,550,58,0.00,"2,297",N/A,N/A
KODEX K-이노베이션액티브,"10,580",30,-0.28%,0,550,58,0.00,"1,428",N/A,N/A
KBSTAR 헬스케어,"11,590",210,-1.78%,0,500,58,0.00,"21,483",N/A,N/A
계양전기우,"4,945",105,-2.08%,500,"1,169",58,1.94,"2,003",-6.85,N/A
KBSTAR 중소형고배당,"11,495",10,+0.09%,0,500,57,0.00,9,N/A,N/A
MASTER 테크미디어텔레콤액티브,"8,195",70,-0.85%,0,700,57,0.00,488,N/A,N/A
삼성 항셍테크 ETN(H),"5,710",45,+0.79%,0,"1,000",57,0.00,10,N/A,N/A
SOL 한국형글로벌플랫폼&메타버스액티브,"10,090",0,0.00%,0,560,56,0.00,34,N/A,N/A
ARIRANG 단기채권액티브,"108,560",5,0.00%,0,52,56,0.00,"4,697",N/A,N/A
TIGER 라틴35,"4,015",15,+0.38%,0,"1,400",56,0.00,897,N/A,N/A
ARIRANG KS퀄리티가중TR,"13,640",70,-0.51%,0,400,55,0.00,409,N/A,N/A
HK S&P코리아로우볼,"12,100",30,-0.25%,0,450,54,0.00,45,N/A,N/A
HANARO 글로벌백신치료제MSCI,"10,860",75,-0.69%,0,500,54,0.00,12,N/A,N/A
KBSTAR 우량업종,"10,810",40,-0.37%,0,500,54,0.00,214,N/A,N/A
KBSTAR 200중공업,"9,995",90,-0.89%,0,540,54,0.00,"2,437",N/A,N/A
ARIRANG 스마트베타Quality채권혼합,"10,775",45,-0.42%,0,500,54,0.00,436,N/A,N/A
HK 베스트일레븐액티브,"7,655",100,-1.29%,0,700,54,0.00,402,N/A,N/A
ACE 국채선물10년인버스,"107,095",0,0.00%,0,50,54,0.00,0,N/A,N/A
노루홀딩스우,"21,950",250,-1.13%,500,244,53,1.58,"1,253",11.87,N/A
ACE 주주환원가치주액티브,"10,570",5,-0.05%,0,500,53,0.00,831,N/A,N/A
ACE 필리핀MSCI(합성),"13,170",140,-1.05%,0,400,53,0.00,260,N/A,N/A
ACE 국채선물3년인버스,"105,245",0,0.00%,0,50,53,0.00,0,N/A,N/A
KBSTAR TDF2050액티브,"10,450",90,+0.87%,0,500,52,0.00,"2,452",N/A,N/A
KBSTAR TDF2040액티브,"10,430",75,+0.72%,0,500,52,0.00,215,N/A,N/A
WOORI 미국S&P우주항공&디펜스,"10,405",85,+0.82%,0,500,52,0.00,"22,939",N/A,N/A
KBSTAR TDF2030액티브,"10,400",85,+0.82%,0,500,52,0.00,296,N/A,N/A
TIGER 200에너지화학레버리지,"12,970",20,-0.15%,0,400,52,0.00,"1,764",N/A,N/A
TIGER 코스피대형주,"12,900",40,-0.31%,0,400,52,0.00,404,N/A,N/A
KOSEF 미국ETF산업STOXX,"10,285",75,+0.73%,0,500,51,0.00,114,N/A,N/A
KBSTAR 200경기소비재,"9,815",85,-0.86%,0,520,51,0.00,21,N/A,N/A
TIGER 증권,"3,920",0,0.00%,0,"1,300",51,0.01,"1,730",N/A,N/A
TRUE 인버스 나스닥 100 ETN,"5,065",35,+0.70%,0,"1,000",51,0.00,150,N/A,N/A
성문전자우,"8,440",20,-0.24%,500,600,51,0.16,182,82.75,N/A
WOORI 미국S&P500,"10,125",80,+0.80%,0,500,51,0.00,"1,818",N/A,N/A
서울식품우,"2,250",0,0.00%,100,"2,224",50,0.18,"6,974","1,125.00",N/A
CJ씨푸드1우,"24,950",0,0.00%,500,200,50,0.19,"1,186",121.71,N/A
KODEX MSCI퀄리티,"8,315",25,-0.30%,0,600,50,0.00,12,N/A,N/A
ACE Fn5G플러스,"7,115",105,-1.45%,0,700,50,0.00,204,N/A,N/A
ARIRANG 200동일가중,"9,945",65,-0.65%,0,500,50,0.00,425,N/A,N/A
미래에셋 인버스 전기전자 Core5 ETN,"2,485",10,+0.40%,0,"2,000",50,0.00,1,N/A,N/A
TIGER 지주회사,"9,935",45,+0.46%,0,500,50,0.00,"1,667",N/A,N/A
KBSTAR 200철강소재,"9,530",120,-1.24%,0,520,50,0.00,"55,049",N/A,N/A
KBSTAR Fn K-뉴딜디지털플러스,"9,850",90,-0.91%,0,500,49,0.00,26,N/A,N/A
ACE 차이나항셍테크,"5,990",5,+0.08%,0,800,48,5.99,"3,385",N/A,N/A
KBSTAR Fn창업투자회사,"6,830",55,-0.80%,0,700,48,0.00,503,N/A,N/A
HANARO 200선물인버스,"10,580",45,+0.43%,0,450,48,1.69,80,N/A,N/A
KODEX MSCI EM선물(H),"7,915",80,+1.02%,0,600,47,0.00,102,N/A,N/A
SOL 차이나강소기업CSI500(합성 H),"5,250",15,+0.29%,0,900,47,0.00,"1,264",N/A,N/A
신한 인버스 2X 금 선물 ETN,"4,725",90,+1.94%,0,"1,000",47,0.00,"24,524",N/A,N/A
KBSTAR 팔라듐선물(H),"8,585",405,+4.95%,0,550,47,0.00,"27,163",N/A,N/A
히어로즈 리츠이지스액티브,"7,220",40,+0.56%,0,650,47,0.00,1,N/A,N/A
HANARO 미국메타버스iSelect,"9,375",15,-0.16%,0,500,47,0.00,161,N/A,N/A
유유제약2우B,"14,390",150,-1.03%,"1,000",326,47,0.04,439,-47.65,N/A
HANARO Fn골프테마,"6,600",30,-0.45%,0,700,46,0.00,552,N/A,N/A
진흥기업우B,"5,360",20,-0.37%,500,857,46,0.23,"1,121",15.86,N/A
KODEX 멀티에셋하이인컴(H),"9,185",5,+0.05%,0,500,46,0.00,44,N/A,N/A
MASTER 스마트커머스액티브,"7,650",80,+1.06%,0,600,46,0.00,455,N/A,N/A
흥국화재우,"5,910",60,-1.01%,"5,000",768,45,0.26,"1,143",2.61,N/A
ARIRANG 글로벌D램반도체iSelect,"11,280",180,-1.57%,0,400,45,0.00,131,N/A,N/A
ARIRANG K리츠Fn,"7,450",15,+0.20%,0,600,45,0.00,160,N/A,N/A
HK 하이볼액티브,"8,105",60,-0.73%,0,550,45,0.00,"2,356",N/A,N/A
ARIRANG 코스피중형주,"11,050",95,-0.85%,0,400,44,0.00,416,N/A,N/A
마이티 200커버드콜ATM레버리지,"7,260",40,-0.55%,0,600,44,0.00,1,N/A,N/A
KOSEF 200선물인버스,"5,935",35,+0.59%,0,730,43,0.00,156,N/A,N/A
ARIRANG 코스닥150선물인버스,"6,150",5,+0.08%,0,700,43,0.00,"17,776",N/A,N/A
KODEX 퀄리티Plus,"8,490",35,-0.41%,0,500,42,0.00,"1,444",N/A,N/A
TIGER 200 생활소비재,"8,795",155,+1.79%,0,480,42,0.00,"3,864",N/A,N/A
하나 블룸버그 2X 천연가스 선물 ETN(H),"1,405",80,+6.04%,0,"3,000",42,0.00,"137,701",N/A,N/A
QV 인버스 레버리지 S&P500 ETN,"2,100",10,+0.48%,0,"2,000",42,0.00,5,N/A,N/A
KOSEF 코스닥150선물인버스,"7,080",40,+0.57%,0,590,42,0.00,"8,820",N/A,N/A
동양2우B,"13,190",20,-0.15%,500,309,41,0.00,358,-732.78,N/A
KBSTAR 코스닥150선물인버스,"4,070",5,+0.12%,0,"1,000",41,0.00,"27,291",N/A,N/A
진흥기업2우B,"13,760",220,+1.62%,500,295,41,0.17,283,40.71,N/A
ARIRANG 글로벌수소&차세대연료전지MV,"7,335",125,+1.73%,0,550,40,0.00,"8,701",N/A,N/A
KBSTAR 200금융,"8,060",45,+0.56%,0,500,40,0.00,554,N/A,N/A
동양우,"6,500",10,-0.15%,500,618,40,0.29,"1,608",-361.11,N/A
미래에셋 인버스 원유선물혼합 ETN(H),"3,970",65,+1.66%,0,"1,000",40,0.00,"2,615",N/A,N/A
TRUE 레버리지 HSCEI ETN(H),"3,935",20,-0.51%,0,"1,000",39,0.00,6,N/A,N/A
대신 S&P 2X 천연가스 선물 ETN,"1,295",75,+6.15%,0,"3,000",39,0.00,"138,198",N/A,N/A
HANARO 코스닥150선물레버리지,"11,345",120,-1.05%,0,340,39,0.00,"1,177",N/A,N/A
TIGER 금속선물(H),"6,370",40,+0.63%,0,600,38,0.00,874,N/A,N/A
ARIRANG 글로벌희토류전략자원기업MV,"8,430",155,+1.87%,0,450,38,0.00,"10,871",N/A,N/A
KBSTAR Fn플랫폼테마,"7,220",100,-1.37%,0,520,38,0.00,22,N/A,N/A
TIGER 방송통신,"7,785",25,+0.32%,0,460,36,0.00,"4,944",N/A,N/A
ARIRANG 코스닥150,"13,890",120,-0.86%,0,250,35,0.00,822,N/A,N/A
삼성 레버리지 HSCEI ETN(H),"3,430",30,-0.87%,0,"1,000",34,0.00,"4,221",N/A,N/A
ACE 인버스,"5,655",25,+0.44%,0,600,34,0.00,744,N/A,N/A
KBSTAR 200생활소비재,"6,640",100,+1.53%,0,500,33,0.00,"91,269",N/A,N/A
TIGER KRX BBIG K-뉴딜레버리지,"3,310",55,-1.63%,0,"1,000",33,0.00,"11,391",N/A,N/A
KODEX 골드선물인버스(H),"6,620",0,0.00%,0,500,33,0.00,"3,204",N/A,N/A
ARIRANG 주도업종,"9,350",30,-0.32%,0,350,33,0.00,435,N/A,N/A
KBSTAR 글로벌원자력iSelect,"10,085",180,+1.82%,0,300,30,0.00,"5,179",N/A,N/A
ACE 싱가포르리츠채권혼합모닝스타,"9,705",10,-0.10%,0,300,29,0.00,5,N/A,N/A
KBSTAR 미국장기국채선물인버스(H),"9,685",185,+1.95%,0,300,29,0.00,26,N/A,N/A
ARIRANG 글로벌인공지능산업MV,"9,595",50,+0.52%,0,300,29,0.00,"2,711",N/A,N/A
메리츠 블룸버그 2X 천연가스 선물 ETN(H),"1,410",75,+5.62%,0,"2,000",28,0.00,"254,423",N/A,N/A
흥국화재2우B,"18,350",220,-1.18%,"5,000",154,28,0.32,764,8.11,N/A
ARIRANG 중형주저변동50,"10,985",10,+0.09%,0,250,27,0.00,409,N/A,N/A
KBSTAR 미국장기국채선물인버스2X(합성 H),"8,600",115,+1.36%,0,300,26,0.00,558,N/A,N/A
ARIRANG 국채선물3년,"53,195",0,0.00%,0,48,26,0.00,0,N/A,N/A
KB 레버리지 KRX BBIG K-뉴딜 ETN,"2,430",40,-1.62%,0,"1,000",24,0.00,"2,488",N/A,N/A
신한 인버스 브렌트원유 선물 ETN(H),"2,425",35,+1.46%,0,"1,000",24,0.00,28,N/A,N/A
KBSTAR 차이나H선물인버스(H),"11,870",0,0.00%,0,200,24,0.00,110,N/A,N/A
ARIRANG ESG우수기업,"9,205",5,+0.05%,0,250,23,0.00,723,N/A,N/A
KBSTAR 팔라듐선물인버스(H),"4,595",220,-4.57%,0,500,23,0.00,834,N/A,N/A
ARIRANG KRX300헬스케어,"8,800",210,-2.33%,0,260,23,0.00,"1,500",N/A,N/A
ARIRANG TDF2060액티브,"10,685",90,+0.85%,0,210,22,0.00,"1,294",N/A,N/A
ARIRANG TDF2040액티브,"10,500",20,+0.19%,0,210,22,0.00,69,N/A,N/A
ARIRANG 미국대체투자Top10MV,"10,985",15,+0.14%,0,200,22,0.00,147,N/A,N/A
ARIRANG 탄소효율그린뉴딜,"8,445",65,-0.76%,0,250,21,0.00,"1,030",N/A,N/A
KBSTAR 모멘텀로우볼,"14,050",25,-0.18%,0,150,21,0.00,5,N/A,N/A
QV 블룸버그 2X 천연가스 선물 ETN(H),"1,390",55,+4.12%,0,"1,500",21,0.00,"14,836",N/A,N/A
ARIRANG TDF2030액티브,"10,410",10,+0.10%,0,200,21,0.00,"2,001",N/A,N/A
KBSTAR 모멘텀밸류,"13,705",10,+0.07%,0,150,21,0.00,23,N/A,N/A
ARIRANG TDF2050액티브,"10,500",25,+0.24%,0,180,19,0.00,208,N/A,N/A
